Date,Adj Close,Close,High,Low,Open,Volume
2020-11-12 00:00:00+00:00,116.57,119.21,120.53,118.57,119.62,103162300.00
2020-11-13 00:00:00+00:00,116.62,119.26,119.67,117.87,119.44,81581900.00
2020-11-16 00:00:00+00:00,117.64,120.30,120.99,118.15,118.92,91183000.00
2020-11-17 00:00:00+00:00,116.75,119.39,120.67,118.96,119.55,74271000.00
2020-11-18 00:00:00+00:00,115.42,118.03,119.82,118.00,118.61,76322100.00
2020-11-19 00:00:00+00:00,116.01,118.64,119.06,116.81,117.59,74113000.00
2020-11-20 00:00:00+00:00,114.74,117.34,118.77,117.29,118.64,73604300.00
2020-11-23 00:00:00+00:00,111.33,113.85,117.62,113.75,117.18,127959300.00
2020-11-24 00:00:00+00:00,112.62,115.17,115.85,112.59,113.91,113874200.00
2020-11-25 00:00:00+00:00,113.46,116.03,116.75,115.17,115.55,76499200.00
2020-11-27 00:00:00+00:00,114.01,116.59,117.49,116.22,116.57,46691300.00
2020-11-30 00:00:00+00:00,116.41,119.05,120.97,116.81,116.97,169410200.00
2020-12-01 00:00:00+00:00,120.00,122.72,123.47,120.01,121.01,127728200.00
2020-12-02 00:00:00+00:00,120.35,123.08,123.37,120.89,122.02,89004200.00
2020-12-03 00:00:00+00:00,120.22,122.94,123.78,122.21,123.52,78967600.00
2020-12-04 00:00:00+00:00,119.54,122.25,122.86,121.52,122.60,78260400.00
2020-12-07 00:00:00+00:00,121.01,123.75,124.57,122.25,122.31,86712000.00
2020-12-08 00:00:00+00:00,121.63,124.38,124.98,123.09,124.37,82225500.00
2020-12-09 00:00:00+00:00,119.08,121.78,125.95,121.00,124.53,115089200.00
2020-12-10 00:00:00+00:00,120.51,123.24,123.87,120.15,120.50,81312200.00
2020-12-11 00:00:00+00:00,119.70,122.41,122.76,120.55,122.43,86939800.00
2020-12-14 00:00:00+00:00,119.08,121.78,123.35,121.54,122.60,79184500.00
2020-12-15 00:00:00+00:00,125.05,127.88,127.90,124.13,124.34,157243700.00
2020-12-16 00:00:00+00:00,124.98,127.81,128.37,126.56,127.41,98208600.00
2020-12-17 00:00:00+00:00,125.85,128.70,129.58,128.04,128.90,94359800.00
2020-12-18 00:00:00+00:00,123.86,126.66,129.10,126.12,128.96,192541500.00
2020-12-21 00:00:00+00:00,125.39,128.23,128.31,123.45,125.02,121251600.00
2020-12-22 00:00:00+00:00,128.96,131.88,134.41,129.65,131.61,168904800.00
2020-12-23 00:00:00+00:00,128.06,130.96,132.43,130.78,132.16,88223700.00
2020-12-24 00:00:00+00:00,129.05,131.97,133.46,131.10,131.32,54930100.00
2020-12-28 00:00:00+00:00,133.66,136.69,137.34,133.51,133.99,124486200.00
2020-12-29 00:00:00+00:00,131.88,134.87,138.79,134.34,138.05,121047300.00
2020-12-30 00:00:00+00:00,130.76,133.72,135.99,133.40,135.58,96452100.00
2020-12-31 00:00:00+00:00,129.75,132.69,134.74,131.72,134.08,99116600.00
2021-01-04 00:00:00+00:00,126.54,129.41,133.61,126.76,133.52,143301900.00
2021-01-05 00:00:00+00:00,128.11,131.01,131.74,128.43,128.89,97664900.00
2021-01-06 00:00:00+00:00,123.80,126.60,131.05,126.38,127.72,155088000.00
2021-01-07 00:00:00+00:00,128.02,130.92,131.63,127.86,128.36,109578200.00
2021-01-08 00:00:00+00:00,129.13,132.05,132.63,130.23,132.43,105158200.00
2021-01-11 00:00:00+00:00,126.12,128.98,130.17,128.50,129.19,100384500.00
2021-01-12 00:00:00+00:00,125.95,128.80,129.69,126.86,128.50,91951100.00
2021-01-13 00:00:00+00:00,127.99,130.89,131.45,128.49,128.76,88636800.00
2021-01-14 00:00:00+00:00,126.06,128.91,131.00,128.76,130.80,90221800.00
2021-01-15 00:00:00+00:00,124.32,127.14,130.22,127.00,128.78,111598500.00
2021-01-19 00:00:00+00:00,125.00,127.83,128.71,126.94,127.78,90757300.00
2021-01-20 00:00:00+00:00,129.11,132.03,132.49,128.55,128.66,104319500.00
2021-01-21 00:00:00+00:00,133.84,136.87,139.67,133.59,133.80,120150900.00
2021-01-22 00:00:00+00:00,135.99,139.07,139.85,135.02,136.28,114459400.00
2021-01-25 00:00:00+00:00,139.76,142.92,145.09,136.54,143.07,157611700.00
2021-01-26 00:00:00+00:00,139.99,143.16,144.30,141.37,143.60,98390600.00
2021-01-27 00:00:00+00:00,138.91,142.06,144.30,140.41,143.43,140843800.00
2021-01-28 00:00:00+00:00,134.05,137.09,141.99,136.70,139.52,142621100.00
2021-01-29 00:00:00+00:00,129.04,131.96,136.74,130.21,135.83,177523800.00
2021-02-01 00:00:00+00:00,131.17,134.14,135.38,130.93,133.75,106239800.00
2021-02-02 00:00:00+00:00,132.00,134.99,136.31,134.61,135.73,83305400.00
2021-02-03 00:00:00+00:00,130.97,133.94,135.77,133.61,135.76,89880900.00
